79.44,5.67926162481308,0.7337006427915519,0.9846659364731654,0.6317567567567568,0.783210332103321,0.6398985629754861,0.8601735776277725,0.5689320388349515,0.8550583657587548,0.9403292181069959,0.9185929648241206,0.799,0.899,0.748,0.849,0.757,0.892,0.293,0.879,0.914,0.914
81.0,5.332940727472305,0.7787971457696228,0.9506903353057199,0.7399598393574297,0.7549271636675235,0.6893865628042843,0.8818525519848771,0.5622641509433962,0.9429280397022333,0.9464105156723963,0.831191088260497,0.764,0.964,0.737,0.881,0.708,0.933,0.447,0.76,0.936,0.97
80.62,5.240976452827454,0.7981462409886715,0.9803516028955532,0.8442622950819673,0.7939560439560439,0.6886517943743938,0.8751131221719457,0.4699853587115666,0.9629156010230179,0.9754797441364605,0.8523725834797891,0.775,0.948,0.515,0.867,0.71,0.967,0.642,0.753,0.915,0.97
82.13,4.994805932044983,0.7852882703777336,0.9946524064171123,0.593939393939394,0.8741935483870967,0.7817938420348058,0.8758992805755396,0.6116883116883117,0.946843853820598,0.8851412944393802,0.929064039408867,0.79,0.93,0.882,0.813,0.584,0.974,0.471,0.855,0.971,0.943
83.58,4.6994666159152985,0.7938553022794846,0.9745934959349594,0.8399503722084367,0.8140417457305503,0.729068673565381,0.8418323249783924,0.5878848063555114,0.9031620553359684,0.9195402298850575,0.9814814814814815,0.801,0.959,0.677,0.858,0.775,0.974,0.592,0.914,0.96,0.848
83.6,4.9701051115989685,0.7544326241134752,0.9565646594274433,0.7833333333333333,0.7050037341299478,0.7280296022201665,0.8550218340611354,0.8012820512820513,0.9516129032258065,0.9539877300613497,0.9254901960784314,0.851,0.969,0.752,0.944,0.787,0.979,0.375,0.826,0.933,0.944
78.48,6.263010919094086,0.8947368421052632,0.9956709956709957,0.4316353887399464,0.7730802415875755,0.901840490797546,0.9631901840490797,0.6381074168797954,0.933678756476684,0.9606625258799172,0.9098591549295775,0.68,0.92,0.966,0.896,0.147,0.942,0.499,0.901,0.928,0.969
82.16,5.138594031333923,0.8,0.9835051546391752,0.7917098445595855,0.6361239288068556,0.7632398753894081,0.9508881922675027,0.717391304347826,0.9660130718954248,0.9475766567754699,0.7709627329192547,0.736,0.954,0.764,0.965,0.735,0.91,0.462,0.739,0.958,0.993
83.87,4.355365663766861,0.8356456776947705,0.9494163424124513,0.7161290322580646,0.9011815252416756,0.8866171003717472,0.9312015503875969,0.5133105802047782,0.9262626262626262,0.9637462235649547,0.9470529470529471,0.783,0.976,0.777,0.839,0.477,0.961,0.752,0.917,0.957,0.948
84.54,4.5458568930625916,0.8265412748171369,0.9845360824742269,0.7588179218303146,0.9182156133828996,0.6091476091476091,0.9697286012526096,0.7212389380530974,0.9119922630560928,0.9039704524469068,0.9324191968658179,0.791,0.955,0.796,0.741,0.879,0.929,0.489,0.943,0.979,0.952
